position,driver_number,number_of_laps,dnf,dns,dsq,duration,gap_to_leader,meeting_key,session_key,points
6.0,55,14.0,False,False,False,"[96.268, 95.542, 94.939]","[0.271, 0.361, 0.401]",1222,9294,
7.0,11,14.0,False,False,False,"[96.347, 95.718, 95.041]","[0.35, 0.537, 0.503]",1222,9294,
8.0,63,12.0,False,False,False,"[96.281, 95.847, 95.199]","[0.284, 0.666, 0.661]",1222,9294,
9.0,23,12.0,False,False,False,"[96.23, 95.947, 95.366]","[0.233, 0.766, 0.828]",1222,9294,
10.0,10,12.0,False,False,False,"[96.595, 95.785, 95.897]","[0.598, 0.604, 1.359]",1222,9294,
11.0,3,9.0,False,False,False,"[96.737, 95.978, None]","[0.74, 0.797, None]",1222,9294,
12.0,14,9.0,False,False,False,"[96.365, 96.087, None]","[0.368, 0.906, None]",1222,9294,
13.0,31,9.0,False,False,False,"[96.372, 96.137, None]","[0.375, 0.956, None]",1222,9294,
14.0,18,11.0,False,False,False,"[96.575, 96.181, None]","[0.578, 1.0, None]",1222,9294,
15.0,24,11.0,False,False,False,"[96.554, 96.182, None]","[0.557, 1.001, None]",1222,9294,
16.0,27,6.0,False,False,False,"[96.749, None, None]","[0.752, None, None]",1222,9294,
17.0,20,6.0,False,False,False,"[96.922, None, None]","[0.925, None, None]",1222,9294,
18.0,77,6.0,False,False,False,"[96.922, None, None]","[0.925, None, None]",1222,9294,
19.0,22,5.0,False,False,False,"[96.945, None, None]","[0.948, None, None]",1222,9294,
20.0,2,6.0,False,False,False,"[97.186, None, None]","[1.189, None, None]",1222,9294,
1.0,1,29.0,False,False,False,79.718,0,1223,9174,
2.0,23,31.0,False,False,False,79.813,0.095,1223,9174,
3.0,11,28.0,False,False,False,80.015,0.297,1223,9174,
4.0,4,30.0,False,False,False,80.237,0.519,1223,9174,
5.0,16,30.0,False,False,False,80.297,0.579,1223,9174,
6.0,81,32.0,False,False,False,80.463,0.745,1223,9174,
7.0,55,23.0,False,False,False,80.479,0.761,1223,9174,
8.0,3,30.0,False,False,False,80.568,0.85,1223,9174,
9.0,31,26.0,False,False,False,80.677,0.959,1223,9174,
10.0,18,26.0,False,False,False,80.687,0.969,1223,9174,
11.0,44,25.0,False,False,False,80.724,1.006,1223,9174,
12.0,27,29.0,False,False,False,80.968,1.25,1223,9174,
13.0,24,27.0,False,False,False,81.129,1.411,1223,9174,
14.0,2,30.0,False,False,False,81.157,1.439,1223,9174,
15.0,50,31.0,False,False,False,81.313,1.595,1223,9174,
16.0,14,17.0,False,False,False,81.347,1.629,1223,9174,
17.0,41,25.0,False,False,False,81.941,2.223,1223,9174,
18.0,61,25.0,False,False,False,82.109,2.391,1223,9174,
19.0,42,26.0,False,False,False,82.937,3.219,1223,9174,
20.0,98,4.0,False,False,False,,,1223,9174,
1.0,1,26.0,False,False,False,78.686,0,1223,9175,
2.0,4,31.0,False,False,False,78.805,0.119,1223,9175,
3.0,16,33.0,False,False,False,78.952,0.266,1223,9175,
4.0,77,33.0,False,False,False,78.955,0.269,1223,9175,
5.0,11,29.0,False,False,False,78.988,0.302,1223,9175,
6.0,3,31.0,False,False,False,79.002,0.316,1223,9175,
7.0,44,30.0,False,False,False,79.024,0.338,1223,9175,
8.0,31,29.0,False,False,False,79.077,0.391,1223,9175,
9.0,81,31.0,False,False,False,79.163,0.477,1223,9175,
10.0,63,31.0,False,False,False,79.227,0.541,1223,9175,
11.0,55,34.0,False,False,False,79.257,0.571,1223,9175,
12.0,22,34.0,False,False,False,79.29,0.604,1223,9175,
13.0,24,27.0,False,False,False,79.415,0.729,1223,9175,
14.0,23,23.0,False,False,False,79.446,0.76,1223,9175,
15.0,27,29.0,False,False,False,79.535,0.849,1223,9175,
16.0,10,29.0,False,False,False,79.642,0.956,1223,9175,
17.0,2,26.0,False,False,False,79.9,1.214,1223,9175,
18.0,18,17.0,False,False,False,80.075,1.389,1223,9175,
19.0,20,30.0,False,False,False,80.112,1.426,1223,9175,
20.0,14,30.0,False,False,False,80.426,1.74,1223,9175,
1.0,1,19.0,False,False,False,77.887,0,1223,9176,
2.0,23,19.0,False,False,False,77.957,0.07,1223,9176,
3.0,11,19.0,False,False,False,78.026,0.139,1223,9176,
4.0,63,20.0,False,False,False,78.248,0.361,1223,9176,
5.0,81,22.0,False,False,False,78.392,0.505,1223,9176,
6.0,77,26.0,False,False,False,78.437,0.55,1223,9176,
7.0,22,26.0,False,False,False,78.45,0.563,1223,9176,
8.0,4,21.0,False,False,False,78.48,0.593,1223,9176,
9.0,3,15.0,False,False,False,78.499,0.612,1223,9176,
10.0,44,21.0,False,False,False,78.522,0.635,1223,9176,
11.0,2,15.0,False,False,False,78.718,0.831,1223,9176,
12.0,24,21.0,False,False,False,78.917,1.03,1223,9176,
13.0,16,22.0,False,False,False,78.97,1.083,1223,9176,
14.0,18,21.0,False,False,False,79.094,1.207,1223,9176,
15.0,55,23.0,False,False,False,79.293,1.406,1223,9176,
16.0,27,18.0,False,False,False,79.32,1.433,1223,9176,
17.0,14,21.0,False,False,False,79.471,1.584,1223,9176,
18.0,10,19.0,False,False,False,79.509,1.622,1223,9176,
19.0,20,9.0,False,False,False,79.573,1.686,1223,9176,
20.0,31,19.0,False,False,False,79.839,1.952,1223,9176,
1.0,16,17.0,False,False,False,"[78.401, 77.901, 77.166]","[0.302, 0.33, 0.0]",1223,9177,
2.0,55,17.0,False,False,False,"[78.755, 78.382, 77.233]","[0.656, 0.811, 0.067]",1223,9177,
3.0,1,15.0,False,False,False,"[78.099, 77.625, 77.263]","[0.0, 0.054, 0.097]",1223,9177,
4.0,3,15.0,False,False,False,"[78.341, 77.706, 77.382]","[0.242, 0.135, 0.216]",1223,9177,
5.0,11,16.0,False,False,False,"[78.553, 78.124, 77.423]","[0.454, 0.553, 0.257]",1223,9177,
6.0,44,18.0,False,False,False,"[78.677, 77.571, 77.454]","[0.578, 0.0, 0.288]",1223,9177,
7.0,81,18.0,False,False,False,"[78.241, 77.874, 77.623]","[0.142, 0.303, 0.457]",1223,9177,
8.0,63,19.0,False,False,False,"[78.893, 77.673, 77.674]","[0.794, 0.102, 0.508]",1223,9177,
9.0,77,17.0,False,False,False,"[78.429, 78.016, 78.032]","[0.33, 0.445, 0.866]",1223,9177,
10.0,24,15.0,False,False,False,"[79.016, 78.44, 78.05]","[0.917, 0.869, 0.884]",1223,9177,
11.0,10,15.0,False,False,False,"[78.945, 78.521, None]","[0.846, 0.95, None]",1223,9177,
12.0,27,12.0,False,False,False,"[78.969, 78.524, None]","[0.87, 0.953, None]",1223,9177,
13.0,14,14.0,False,False,False,"[78.848, 78.738, None]","[0.749, 1.167, None]",1223,9177,
14.0,23,12.0,False,False,False,"[78.828, 79.147, None]","[0.729, 1.576, None]",1223,9177,
15.0,22,11.0,True,False,False,"[78.89, None, None]","[0.791, None, None]",1223,9177,
16.0,31,6.0,False,False,False,"[79.08, None, None]","[0.981, None, None]",1223,9177,
17.0,20,9.0,False,False,False,"[79.163, None, None]","[1.064, None, None]",1223,9177,
18.0,18,9.0,False,False,False,"[79.227, None, None]","[1.128, None, None]",1223,9177,
19.0,4,6.0,False,False,False,"[81.554, None, None]","[3.455, None, None]",1223,9177,
,2,6.0,True,False,False,"[None, None, None]","[None, None, None]",1223,9177,
1.0,1,71.0,False,False,False,7350.814,0,1223,9181,25.0
2.0,44,71.0,False,False,False,7364.689,13.875,1223,9181,19.0
3.0,16,71.0,False,False,False,7373.938,23.124,1223,9181,15.0
4.0,55,71.0,False,False,False,7377.968,27.154,1223,9181,12.0
5.0,4,71.0,False,False,False,7384.08,33.266,1223,9181,10.0
6.0,63,71.0,False,False,False,7391.834,41.02,1223,9181,8.0
7.0,3,71.0,False,False,False,7392.384,41.57,1223,9181,6.0
8.0,81,71.0,False,False,False,7393.918,43.104,1223,9181,4.0
9.0,23,71.0,False,False,False,7399.387,48.573,1223,9181,2.0
10.0,31,71.0,False,False,False,7413.693,62.879,1223,9181,1.0
11.0,10,71.0,False,False,False,7417.022,66.208,1223,9181,0.0
12.0,22,71.0,False,False,False,7429.796,78.982,1223,9181,0.0
13.0,27,71.0,False,False,False,7431.123,80.309,1223,9181,0.0
14.0,24,71.0,False,False,False,7432.49,81.676,1223,9181,0.0
15.0,77,71.0,False,False,False,7436.411,85.597,1223,9181,0.0
16.0,2,70.0,True,False,False,,,1223,9181,0.0
17.0,18,66.0,True,False,False,,,1223,9181,0.0
,14,47.0,True,False,False,,,1223,9181,0.0
,20,31.0,True,False,False,,,1223,9181,0.0
,11,1.0,True,False,False,,,1223,9181,0.0
1.0,55,30.0,False,False,False,71.732,0,1224,9198,
2.0,16,32.0,False,False,False,71.84,0.108,1224,9198,
3.0,63,31.0,False,False,False,71.865,0.133,1224,9198,
4.0,27,19.0,False,False,False,71.928,0.196,1224,9198,
5.0,23,28.0,False,False,False,72.044,0.312,1224,9198,
6.0,18,26.0,False,False,False,72.136,0.404,1224,9198,
7.0,10,31.0,False,False,False,72.184,0.452,1224,9198,
8.0,24,27.0,False,False,False,72.481,0.749,1224,9198,
9.0,2,30.0,False,False,False,72.579,0.847,1224,9198,
10.0,20,24.0,False,False,False,72.592,0.86,1224,9198,
11.0,14,28.0,False,False,False,72.615,0.883,1224,9198,
12.0,44,30.0,False,False,False,72.638,0.906,1224,9198,
13.0,22,29.0,False,False,False,72.714,0.982,1224,9198,
14.0,3,27.0,False,False,False,72.778,1.046,1224,9198,
15.0,31,30.0,False,False,False,72.779,1.047,1224,9198,
16.0,1,30.0,False,False,False,72.793,1.061,1224,9198,
17.0,77,31.0,False,False,False,73.012,1.28,1224,9198,
18.0,11,31.0,False,False,False,73.056,1.324,1224,9198,
19.0,4,25.0,False,False,False,73.629,1.897,1224,9198,
20.0,81,28.0,False,False,False,73.838,2.106,1224,9198,
1.0,1,24.0,False,False,False,1807.209,0,1224,9204,8.0
2.0,4,24.0,False,False,False,1811.496,4.287,1224,9204,7.0
3.0,11,24.0,False,False,False,1820.826,13.617,1224,9204,6.0
4.0,63,24.0,False,False,False,1833.088,25.879,1224,9204,5.0
5.0,16,24.0,False,False,False,1835.769,28.56,1224,9204,4.0
6.0,22,24.0,False,False,False,1836.419,29.21,1224,9204,3.0
7.0,44,24.0,False,False,False,1841.935,34.726,1224,9204,2.0
8.0,55,24.0,False,False,False,1842.315,35.106,1224,9204,1.0
9.0,3,24.0,False,False,False,1842.512,35.303,1224,9204,0.0
10.0,81,24.0,False,False,False,1845.428,38.219,1224,9204,0.0
11.0,14,24.0,False,False,False,1846.27,39.061,1224,9204,0.0
12.0,18,24.0,False,False,False,1846.687,39.478,1224,9204,0.0
13.0,10,24.0,False,False,False,1847.83,40.621,1224,9204,0.0
14.0,31,24.0,False,False,False,1850.057,42.848,1224,9204,0.0
15.0,23,24.0,False,False,False,1850.603,43.394,1224,9204,0.0
16.0,20,24.0,False,False,False,1863.716,56.507,1224,9204,0.0
17.0,24,24.0,False,False,False,1865.932,58.723,1224,9204,0.0
18.0,27,24.0,False,False,False,1867.539,60.33,1224,9204,0.0
19.0,77,24.0,False,False,False,1867.958,60.749,1224,9204,0.0
20.0,2,24.0,False,False,False,1868.154,60.945,1224,9204,0.0
1.0,1,71.0,False,False,False,7008.894,0,1224,9205,25.0
2.0,4,71.0,False,False,False,7017.171,8.277,1224,9205,19.0
3.0,14,71.0,False,False,False,7043.049,34.155,1224,9205,15.0
4.0,11,71.0,False,False,False,7043.102,34.208,1224,9205,12.0
5.0,18,71.0,False,False,False,7049.739,40.845,1224,9205,10.0
6.0,55,71.0,False,False,False,7059.082,50.188,1224,9205,8.0
7.0,10,71.0,False,False,False,7064.987,56.093,1224,9205,6.0
8.0,44,71.0,False,False,False,7071.753,62.859,1224,9205,4.0
9.0,22,71.0,False,False,False,7078.774,69.88,1224,9205,2.0
10.0,31,70.0,False,False,False,,+1 LAP,1224,9205,1.0
11.0,2,70.0,False,False,False,,+1 LAP,1224,9205,0.0
12.0,27,70.0,False,False,False,,+1 LAP,1224,9205,0.0
13.0,3,70.0,False,False,False,,+1 LAP,1224,9205,0.0
14.0,81,69.0,False,False,False,,+2 LAPS,1224,9205,0.0
,63,57.0,True,False,False,,,1224,9205,0.0
,77,39.0,True,False,False,,,1224,9205,0.0
,24,22.0,True,False,False,,,1224,9205,0.0
,20,0.0,True,False,False,,,1224,9205,0.0
,23,0.0,True,False,False,,,1224,9205,0.0
,16,0.0,False,True,False,,,1224,9205,0.0
1.0,1,18.0,False,False,False,"[70.436, 70.162, 70.727]","[0.096, 0.141, 0.0]",1224,9304,
2.0,16,18.0,False,False,False,"[70.472, 70.303, 71.021]","[0.132, 0.282, 0.294]",1224,9304,
3.0,18,16.0,False,False,False,"[70.551, 70.375, 71.344]","[0.211, 0.354, 0.617]",1224,9304,
4.0,14,18.0,False,False,False,"[70.557, 70.237, 71.387]","[0.217, 0.216, 0.66]",1224,9304,
5.0,44,21.0,False,False,False,"[70.604, 70.266, 71.469]","[0.264, 0.245, 0.742]",1224,9304,
6.0,63,21.0,False,False,False,"[70.34, 70.316, 71.59]","[0.0, 0.295, 0.863]",1224,9304,
7.0,4,13.0,False,False,False,"[70.623, 70.021, 71.987]","[0.283, 0.0, 1.26]",1224,9304,
8.0,55,20.0,False,False,False,"[70.624, 70.254, 71.989]","[0.284, 0.233, 1.262]",1224,9304,
9.0,11,17.0,False,False,False,"[70.668, 70.219, 72.321]","[0.328, 0.198, 1.594]",1224,9304,
10.0,81,15.0,True,False,False,"[70.519, 70.33, None]","[0.179, 0.309, None]",1224,9304,
11.0,27,15.0,False,False,False,"[70.475, 70.547, None]","[0.135, 0.526, None]",1224,9304,
12.0,31,15.0,False,False,False,"[70.763, 70.562, None]","[0.423, 0.541, None]",1224,9304,
13.0,10,14.0,False,False,False,"[70.793, 70.567, None]","[0.453, 0.546, None]",1224,9304,
14.0,20,15.0,False,False,False,"[70.602, 70.723, None]","[0.262, 0.702, None]",1224,9304,
15.0,23,15.0,False,False,False,"[70.621, 70.84, None]","[0.281, 0.819, None]",1224,9304,
16.0,22,9.0,False,False,False,"[70.837, None, None]","[0.497, None, None]",1224,9304,
17.0,3,6.0,False,False,False,"[70.843, None, None]","[0.503, None, None]",1224,9304,
18.0,77,9.0,False,False,False,"[70.955, None, None]","[0.615, None, None]",1224,9304,
19.0,2,9.0,False,False,False,"[71.035, None, None]","[0.695, None, None]",1224,9304,
20.0,24,9.0,False,False,False,"[71.275, None, None]","[0.935, None, None]",1224,9304,
1.0,4,15.0,False,False,False,"[71.824, 71.221, 70.622]","[0.028, 0.0, 0.0]",1224,9308,
2.0,1,16.0,False,False,False,"[71.888, 71.262, 70.683]","[0.092, 0.041, 0.061]",1224,9308,
3.0,11,16.0,False,False,False,"[72.218, 71.23, 70.756]","[0.422, 0.009, 0.134]",1224,9308,
4.0,63,14.0,False,False,False,"[71.976, 71.516, 70.857]","[0.18, 0.295, 0.235]",1224,9308,
5.0,44,14.0,False,False,False,"[71.87, 71.476, 70.94]","[0.074, 0.255, 0.318]",1224,9308,
6.0,22,12.0,False,False,False,"[72.358, 71.676, 71.019]","[0.562, 0.455, 0.397]",1224,9308,
7.0,16,15.0,False,False,False,"[72.107, 71.473, 71.077]","[0.311, 0.252, 0.455]",1224,9308,
8.0,3,11.0,False,False,False,"[72.175, 71.423, 71.122]","[0.379, 0.202, 0.5]",1224,9308,
9.0,55,13.0,False,False,False,"[71.796, 71.491, 71.126]","[0.0, 0.27, 0.504]",1224,9308,
10.0,81,14.0,False,False,False,"[72.356, 71.648, 71.189]","[0.56, 0.427, 0.567]",1224,9308,
11.0,20,10.0,False,False,False,"[72.058, 71.727, None]","[0.262, 0.506, None]",1224,9308,
12.0,27,10.0,False,False,False,"[72.136, 71.752, None]","[0.34, 0.531, None]",1224,9308,
13.0,10,8.0,False,False,False,"[72.229, 71.822, None]","[0.433, 0.601, None]",1224,9308,
14.0,77,8.0,False,False,False,"[72.303, 71.872, None]","[0.507, 0.651, None]",1224,9308,
15.0,14,6.0,False,False,False,"[72.224, None, None]","[0.428, None, None]",1224,9308,
16.0,31,5.0,False,False,False,"[72.388, None, None]","[0.592, None, None]",1224,9308,
17.0,18,6.0,False,False,False,"[72.482, None, None]","[0.686, None, None]",1224,9308,
18.0,24,5.0,False,False,False,"[72.497, None, None]","[0.701, None, None]",1224,9308,
19.0,23,5.0,False,False,False,"[72.525, None, None]","[0.729, None, None]",1224,9308,
20.0,2,6.0,False,False,False,"[72.615, None, None]","[0.819, None, None]",1224,9308,
1.0,16,4.0,False,False,False,100.909,0,1225,9182,
2.0,27,4.0,False,False,False,103.446,2.537,1225,9182,
3.0,20,4.0,False,False,False,104.261,3.352,1225,9182,
4.0,1,4.0,False,False,False,104.397,3.488,1225,9182,
5.0,31,5.0,False,False,False,105.365,4.456,1225,9182,
6.0,63,4.0,False,False,False,105.497,4.588,1225,9182,
7.0,55,4.0,False,False,False,105.824,4.915,1225,9182,
8.0,22,5.0,False,False,False,105.908,4.999,1225,9182,
9.0,11,4.0,False,False,False,106.793,5.884,1225,9182,
10.0,77,5.0,False,False,False,107.147,6.238,1225,9182,
11.0,10,5.0,False,False,False,108.253,7.344,1225,9182,
12.0,44,4.0,False,False,False,108.513,7.604,1225,9182,
13.0,3,4.0,False,False,False,108.65,7.741,1225,9182,
14.0,24,5.0,False,False,False,108.822,7.913,1225,9182,
15.0,4,3.0,False,False,False,108.947,8.038,1225,9182,
16.0,18,2.0,False,False,False,,,1225,9182,
17.0,81,2.0,False,False,False,,,1225,9182,
18.0,23,2.0,False,False,False,,,1225,9182,
19.0,14,2.0,False,False,False,,,1225,9182,
1.0,16,39.0,False,False,False,95.265,0,1225,9183,
2.0,55,39.0,False,False,False,95.782,0.517,1225,9183,
3.0,14,38.0,False,False,False,95.793,0.528,1225,9183,
4.0,11,36.0,False,False,False,96.085,0.82,1225,9183,
5.0,77,36.0,False,False,False,96.129,0.864,1225,9183,
6.0,1,37.0,False,False,False,96.183,0.918,1225,9183,
7.0,27,33.0,False,False,False,96.489,1.224,1225,9183,
8.0,18,41.0,False,False,False,96.496,1.231,1225,9183,
9.0,44,42.0,False,False,False,96.663,1.398,1225,9183,
10.0,23,42.0,False,False,False,96.688,1.423,1225,9183,
11.0,4,33.0,False,False,False,96.864,1.599,1225,9183,
12.0,63,37.0,False,False,False,96.89,1.625,1225,9183,
13.0,20,37.0,False,False,False,96.917,1.652,1225,9183,
14.0,81,35.0,False,False,False,96.987,1.722,1225,9183,
15.0,10,33.0,False,False,False,97.134,1.869,1225,9183,
16.0,31,37.0,False,False,False,97.241,1.976,1225,9183,
17.0,22,41.0,False,False,False,97.412,2.147,1225,9183,
18.0,24,36.0,False,False,False,97.656,2.391,1225,9183,
19.0,3,40.0,False,False,False,97.68,2.415,1225,9183,
20.0,2,42.0,False,False,False,98.14,2.875,1225,9183,
1.0,63,23.0,False,False,False,94.093,0,1225,9184,
2.0,81,20.0,False,False,False,94.491,0.398,1225,9184,
3.0,2,17.0,False,False,False,94.645,0.552,1225,9184,
4.0,1,14.0,False,False,False,94.653,0.56,1225,9184,
5.0,11,13.0,False,False,False,94.706,0.613,1225,9184,
6.0,23,14.0,False,False,False,94.726,0.633,1225,9184,
7.0,14,18.0,False,False,False,94.788,0.695,1225,9184,
8.0,44,24.0,False,False,False,94.853,0.76,1225,9184,
9.0,77,18.0,False,False,False,94.908,0.815,1225,9184,
10.0,20,18.0,False,False,False,95.067,0.974,1225,9184,
11.0,4,17.0,False,False,False,95.089,0.996,1225,9184,
12.0,27,17.0,False,False,False,95.112,1.019,1225,9184,
13.0,18,20.0,False,False,False,95.253,1.16,1225,9184,
14.0,31,15.0,False,False,False,95.297,1.204,1225,9184,
15.0,24,15.0,False,False,False,95.881,1.788,1225,9184,
16.0,16,22.0,False,False,False,95.908,1.815,1225,9184,
17.0,55,21.0,False,False,False,95.939,1.846,1225,9184,
18.0,22,15.0,False,False,False,96.087,1.994,1225,9184,
19.0,10,12.0,False,False,False,96.485,2.392,1225,9184,
20.0,3,15.0,False,False,False,97.778,3.685,1225,9184,
1.0,1,50.0,False,False,False,5348.289,0,1225,9189,25.0
2.0,16,50.0,False,False,False,5350.359,2.07,1225,9189,18.0
3.0,11,50.0,False,False,False,5350.53,2.241,1225,9189,15.0
4.0,31,50.0,False,False,False,5366.954,18.665,1225,9189,12.0
5.0,18,50.0,False,False,False,5368.356,20.067,1225,9189,10.0
6.0,55,50.0,False,False,False,5369.123,20.834,1225,9189,8.0
7.0,44,50.0,False,False,False,5370.044,21.755,1225,9189,6.0
8.0,63,50.0,False,False,False,5371.38,23.091,1225,9189,4.0
9.0,14,50.0,False,False,False,5374.253,25.964,1225,9189,2.0
10.0,81,50.0,False,False,False,5377.785,29.496,1225,9189,2.0
11.0,10,50.0,False,False,False,5382.559,34.27,1225,9189,0.0
12.0,23,50.0,False,False,False,5391.687,43.398,1225,9189,0.0
13.0,20,50.0,False,False,False,5393.114,44.825,1225,9189,0.0
14.0,3,50.0,False,False,False,5396.814,48.525,1225,9189,0.0
15.0,24,50.0,False,False,False,5398.451,50.162,1225,9189,0.0
16.0,2,50.0,False,False,False,5399.171,50.882,1225,9189,0.0
17.0,77,50.0,False,False,False,5433.639,85.35,1225,9189,0.0
18.0,22,46.0,True,False,False,,,1225,9189,0.0
19.0,27,45.0,True,False,False,,,1225,9189,0.0
,4,2.0,True,False,False,,,1225,9189,0.0
1.0,16,23.0,False,False,False,"[93.617, 92.775, 92.726]","[0.0, 0.0, 0.0]",1225,9314,
2.0,55,23.0,False,False,False,"[93.851, 93.338, 92.77]","[0.234, 0.563, 0.044]",1225,9314,
3.0,1,19.0,False,False,False,"[94.19, 93.572, 93.104]","[0.573, 0.797, 0.378]",1225,9314,
4.0,63,22.0,False,False,False,"[94.137, 93.351, 93.112]","[0.52, 0.576, 0.386]",1225,9314,
5.0,10,25.0,False,False,False,"[94.272, 93.494, 93.239]","[0.655, 0.719, 0.513]",1225,9314,
6.0,23,21.0,False,False,False,"[94.634, 93.588, 93.323]","[1.017, 0.813, 0.597]",1225,9314,
7.0,2,23.0,False,False,False,"[94.525, 93.733, 93.513]","[0.908, 0.958, 0.787]",1225,9314,
8.0,77,19.0,False,False,False,"[94.305, 93.809, 93.525]","[0.688, 1.034, 0.799]",1225,9314,
9.0,20,23.0,False,False,False,"[94.337, 93.664, 93.537]","[0.72, 0.889, 0.811]",1225,9314,
10.0,14,24.0,False,False,False,"[94.422, 93.617, 93.555]","[0.805, 0.842, 0.829]",1225,9314,
11.0,44,15.0,False,False,False,"[94.307, 93.837, None]","[0.69, 1.062, None]",1225,9314,
12.0,11,14.0,False,False,False,"[94.574, 93.855, None]","[0.957, 1.08, None]",1225,9314,
13.0,27,17.0,False,False,False,"[94.265, 93.979, None]","[0.648, 1.204, None]",1225,9314,
14.0,18,18.0,False,False,False,"[94.504, 94.199, None]","[0.887, 1.424, None]",1225,9314,
15.0,3,18.0,False,False,False,"[94.683, 94.308, None]","[1.066, 1.533, None]",1225,9314,
16.0,4,9.0,False,False,False,"[94.703, None, None]","[1.086, None, None]",1225,9314,
17.0,31,10.0,False,False,False,"[94.834, None, None]","[1.217, None, None]",1225,9314,
18.0,24,10.0,False,False,False,"[94.849, None, None]","[1.232, None, None]",1225,9314,
19.0,81,10.0,False,False,False,"[94.85, None, None]","[1.233, None, None]",1225,9314,
20.0,22,9.0,False,False,False,"[96.447, None, None]","[2.83, None, None]",1225,9314,
1.0,63,26.0,False,False,False,86.072,0,1226,9190,
2.0,34,26.0,False,False,False,86.36,0.288,1226,9190,
3.0,3,26.0,False,False,False,86.433,0.361,1226,9190,
4.0,77,21.0,False,False,False,86.453,0.381,1226,9190,
5.0,18,21.0,False,False,False,86.631,0.559,1226,9190,
6.0,81,25.0,False,False,False,86.665,0.593,1226,9190,
7.0,55,24.0,False,False,False,86.676,0.604,1226,9190,
8.0,39,25.0,False,False,False,86.703,0.631,1226,9190,
9.0,10,26.0,False,False,False,86.72,0.648,1226,9190,
10.0,22,27.0,False,False,False,86.725,0.653,1226,9190,
11.0,2,27.0,False,False,False,86.742,0.67,1226,9190,
