meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1261,9979,2025-05-25T13:46:36+00:00,12.0,33.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:46:36
1261,9979,2025-05-25T13:46:44+00:00,22.0,33.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:46:44
1261,9979,2025-05-25T13:46:45+00:00,43.0,33.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:46:44
1261,9979,2025-05-25T13:47:01+00:00,12.0,33.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:47:00
1261,9979,2025-05-25T13:47:12+00:00,23.0,34.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:47:12
1261,9979,2025-05-25T13:47:15+00:00,5.0,34.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:47:14
1261,9979,2025-05-25T13:47:19+00:00,63.0,34.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:47:19
1261,9979,2025-05-25T13:47:41+00:00,55.0,34.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:47:41
1261,9979,2025-05-25T13:47:42+00:00,30.0,34.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:47:42
1261,9979,2025-05-25T13:47:49+00:00,63.0,34.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:47:49
1261,9979,2025-05-25T13:47:50+00:00,30.0,34.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:47:49
1261,9979,2025-05-25T13:47:52+00:00,55.0,34.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:47:52
1261,9979,2025-05-25T13:48:09+00:00,55.0,34.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:48:08
1261,9979,2025-05-25T13:48:19+00:00,23.0,35.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:48:19
1261,9979,2025-05-25T13:48:23+00:00,87.0,35.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 15:48:22
1261,9979,2025-05-25T13:48:47+00:00,23.0,35.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:48:46
1261,9979,2025-05-25T13:48:56+00:00,18.0,35.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:48:55
1261,9979,2025-05-25T13:49:09+00:00,18.0,35.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:49:09
1261,9979,2025-05-25T13:49:20+00:00,18.0,35.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:49:19
1261,9979,2025-05-25T13:50:12+00:00,27.0,36.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:50:11
1261,9979,2025-05-25T13:50:24+00:00,27.0,36.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:50:24
1261,9979,2025-05-25T13:50:41+00:00,22.0,36.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:50:41
1261,9979,2025-05-25T13:51:05+00:00,30.0,37.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:51:05
1261,9979,2025-05-25T13:51:07+00:00,12.0,37.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 15:51:07
1261,9979,2025-05-25T13:51:11+00:00,,37.0,Other,,,,CAR 44 (HAM) TIME 1:17.826 DELETED - TRACK LIMITS AT TURN 10 LAP 35 15:49:24
1261,9979,2025-05-25T13:51:23+00:00,30.0,37.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:51:22
1261,9979,2025-05-25T13:51:29+00:00,63.0,37.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:51:28
1261,9979,2025-05-25T13:51:33+00:00,30.0,37.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:51:33
1261,9979,2025-05-25T13:51:49+00:00,30.0,37.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 15:51:49
1261,9979,2025-05-25T13:51:53+00:00,55.0,37.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:51:52
1261,9979,2025-05-25T13:52:55+00:00,,38.0,Flag,YELLOW,Sector,17.0,YELLOW IN TRACK SECTOR 17
1261,9979,2025-05-25T13:53:02+00:00,,38.0,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17
1261,9979,2025-05-25T13:55:14+00:00,31.0,40.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:55:14
1261,9979,2025-05-25T13:56:54+00:00,31.0,41.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:56:54
1261,9979,2025-05-25T13:57:07+00:00,31.0,42.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:57:07
1261,9979,2025-05-25T13:58:04+00:00,6.0,42.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 15:58:04
1261,9979,2025-05-25T13:59:22+00:00,,43.0,Other,,,,CAR 12 (ANT) TIME 1:18.060 DELETED - TRACK LIMITS AT TURN 10 LAP 41 15:58:34
1261,9979,2025-05-25T13:59:24+00:00,6.0,43.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 15:59:23
1261,9979,2025-05-25T13:59:37+00:00,6.0,44.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 15:59:36
1261,9979,2025-05-25T14:01:52+00:00,31.0,45.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:01:52
1261,9979,2025-05-25T14:02:16+00:00,31.0,46.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:02:15
1261,9979,2025-05-25T14:03:07+00:00,6.0,46.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:03:06
1261,9979,2025-05-25T14:04:52+00:00,5.0,48.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:04:52
1261,9979,2025-05-25T14:05:13+00:00,43.0,48.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:05:12
1261,9979,2025-05-25T14:05:31+00:00,87.0,48.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:05:30
1261,9979,2025-05-25T14:05:52+00:00,18.0,49.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:05:52
1261,9979,2025-05-25T14:06:04+00:00,22.0,49.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:06:03
1261,9979,2025-05-25T14:06:26+00:00,12.0,49.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 16:06:25
1261,9979,2025-05-25T14:06:39+00:00,5.0,49.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:06:38
1261,9979,2025-05-25T14:06:47+00:00,63.0,49.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:06:47
1261,9979,2025-05-25T14:06:52+00:00,43.0,49.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:06:51
1261,9979,2025-05-25T14:07:01+00:00,23.0,50.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:07:00
1261,9979,2025-05-25T14:07:09+00:00,,50.0,Other,,,,CAR 63 (RUS) TIME 1:19.959 DELETED - TRACK LIMITS AT TURN 10 LAP 47 16:06:25
1261,9979,2025-05-25T14:08:23+00:00,,50.0,Other,,,,TURN 10 INCIDENT INVOLVING CAR 63 (RUS) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1261,9979,2025-05-25T14:08:28+00:00,,51.0,Other,,,,CAR 63 (RUS) TIME 1:17.477 DELETED - TRACK LIMITS AT TURN 10 LAP 48 16:07:44
1261,9979,2025-05-25T14:08:37+00:00,27.0,51.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:08:36
1261,9979,2025-05-25T14:09:00+00:00,,51.0,Other,,,,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CAR 63 (RUS) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1261,9979,2025-05-25T14:09:49+00:00,31.0,52.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:09:48
1261,9979,2025-05-25T14:10:09+00:00,5.0,52.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:10:08
1261,9979,2025-05-25T14:10:32+00:00,43.0,52.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:10:31
1261,9979,2025-05-25T14:10:37+00:00,6.0,52.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:10:36
1261,9979,2025-05-25T14:10:47+00:00,87.0,52.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:10:46
1261,9979,2025-05-25T14:11:09+00:00,18.0,53.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:11:08
1261,9979,2025-05-25T14:11:10+00:00,,53.0,Other,,,,FIA STEWARDS: DRIVE THROUGH PENALTY FOR CAR 63 (RUS) - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1261,9979,2025-05-25T14:11:29+00:00,27.0,53.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:11:28
1261,9979,2025-05-25T14:11:42+00:00,22.0,53.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:11:42
1261,9979,2025-05-25T14:11:46+00:00,5.0,53.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:11:45
1261,9979,2025-05-25T14:11:51+00:00,27.0,53.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:11:51
1261,9979,2025-05-25T14:11:54+00:00,43.0,53.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:11:54
1261,9979,2025-05-25T14:12:04+00:00,12.0,53.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 16:12:04
1261,9979,2025-05-25T14:12:07+00:00,87.0,53.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:12:07
1261,9979,2025-05-25T14:12:09+00:00,5.0,53.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:12:09
1261,9979,2025-05-25T14:12:18+00:00,23.0,54.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:12:17
1261,9979,2025-05-25T14:12:18+00:00,,54.0,Other,,,,CAR 12 (ANT) TIME 1:20.341 DELETED - TRACK LIMITS AT TURN 10 LAP 51 16:11:41
1261,9979,2025-05-25T14:12:22+00:00,43.0,54.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:12:22
1261,9979,2025-05-25T14:12:23+00:00,18.0,54.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:12:23
1261,9979,2025-05-25T14:12:28+00:00,87.0,54.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:12:28
1261,9979,2025-05-25T14:12:41+00:00,22.0,54.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:12:40
1261,9979,2025-05-25T14:12:42+00:00,18.0,54.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:12:42
1261,9979,2025-05-25T14:12:52+00:00,12.0,54.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 16:12:51
1261,9979,2025-05-25T14:12:53+00:00,31.0,54.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:12:52
1261,9979,2025-05-25T14:13:04+00:00,31.0,54.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:13:03
1261,9979,2025-05-25T14:13:05+00:00,22.0,54.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:13:04
1261,9979,2025-05-25T14:13:14+00:00,22.0,54.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:13:13
1261,9979,2025-05-25T14:13:14+00:00,23.0,54.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:13:14
1261,9979,2025-05-25T14:13:24+00:00,23.0,54.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:13:23
1261,9979,2025-05-25T14:13:26+00:00,12.0,54.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 16:13:26
1261,9979,2025-05-25T14:13:39+00:00,27.0,55.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:13:39
1261,9979,2025-05-25T14:13:59+00:00,5.0,55.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:13:58
1261,9979,2025-05-25T14:14:09+00:00,23.0,55.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:14:09
1261,9979,2025-05-25T14:14:10+00:00,,55.0,Other,,,,CAR 1 (VER) TIME 1:17.547 DELETED - TRACK LIMITS AT TURN 10 LAP 53 16:11:43
1261,9979,2025-05-25T14:14:16+00:00,43.0,55.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:14:15
1261,9979,2025-05-25T14:14:31+00:00,6.0,55.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:14:30
1261,9979,2025-05-25T14:14:37+00:00,,55.0,Other,,,,CAR 87 (BEA) TIME 1:22.205 DELETED - TRACK LIMITS AT TURN 10 LAP 51 16:11:44
1261,9979,2025-05-25T14:14:38+00:00,87.0,55.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:14:37
1261,9979,2025-05-25T14:14:40+00:00,,55.0,Other,,,,CAR 27 (HUL) TIME 1:20.376 DELETED - TRACK LIMITS AT TURN 10 LAP 52 16:13:08
1261,9979,2025-05-25T14:14:53+00:00,18.0,56.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:14:52
1261,9979,2025-05-25T14:14:54+00:00,63.0,56.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:14:53
1261,9979,2025-05-25T14:15:00+00:00,55.0,56.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:14:59
1261,9979,2025-05-25T14:15:04+00:00,22.0,56.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:15:03
1261,9979,2025-05-25T14:15:21+00:00,12.0,56.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 12 (ANT) TIMED AT 16:15:20
1261,9979,2025-05-25T14:17:05+00:00,23.0,57.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:17:05
1261,9979,2025-05-25T14:17:22+00:00,23.0,58.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:17:22
1261,9979,2025-05-25T14:18:01+00:00,63.0,58.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:18:00
1261,9979,2025-05-25T14:21:16+00:00,55.0,61.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:21:16
1261,9979,2025-05-25T14:21:22+00:00,55.0,61.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:21:21
1261,9979,2025-05-25T14:21:27+00:00,55.0,61.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:21:27
1261,9979,2025-05-25T14:25:43+00:00,27.0,64.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:25:42
1261,9979,2025-05-25T14:25:49+00:00,27.0,64.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:25:48
1261,9979,2025-05-25T14:25:56+00:00,27.0,64.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:25:56
1261,9979,2025-05-25T14:27:50+00:00,27.0,66.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:27:50
1261,9979,2025-05-25T14:28:00+00:00,27.0,66.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:28:00
1261,9979,2025-05-25T14:28:02+00:00,5.0,66.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:28:01
1261,9979,2025-05-25T14:28:09+00:00,30.0,66.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:28:09
1261,9979,2025-05-25T14:28:15+00:00,27.0,66.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:28:14
1261,9979,2025-05-25T14:28:21+00:00,30.0,66.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:28:20
1261,9979,2025-05-25T14:28:40+00:00,30.0,67.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:28:39
1261,9979,2025-05-25T14:29:13+00:00,5.0,67.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:29:13
1261,9979,2025-05-25T14:29:33+00:00,5.0,67.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:29:32
1261,9979,2025-05-25T14:29:35+00:00,,67.0,Other,,,,CAR 27 (HUL) TIME 1:20.147 DELETED - TRACK LIMITS AT TURN 10 LAP 64 16:28:59
1261,9979,2025-05-25T14:29:56+00:00,31.0,68.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:29:56
1261,9979,2025-05-25T14:30:34+00:00,6.0,68.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:30:34
1261,9979,2025-05-25T14:30:47+00:00,6.0,68.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 16:30:47
1261,9979,2025-05-25T14:32:16+00:00,43.0,69.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:32:15
1261,9979,2025-05-25T14:32:24+00:00,43.0,70.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:32:23
1261,9979,2025-05-25T14:33:13+00:00,87.0,70.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:33:13
1261,9979,2025-05-25T14:33:22+00:00,87.0,70.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:33:21
1261,9979,2025-05-25T14:33:31+00:00,87.0,70.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 87 (BEA) TIMED AT 16:33:31
1261,9979,2025-05-25T14:34:58+00:00,22.0,72.0,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:34:58
1261,9979,2025-05-25T14:42:26+00:00,,77.0,Other,,,,CAR 18 (STR) TIME 1:17.061 DELETED - TRACK LIMITS AT TURN 10 LAP 74 16:41:50
1261,9979,2025-05-25T14:43:43+00:00,,78.0,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1261,9979,2025-05-25T14:44:02+00:00,,78.0,Other,,,,TURN 10 INCIDENT INVOLVING CARS 27 (HUL) AND 18 (STR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
1261,9979,2025-05-25T14:45:13+00:00,,78.0,Other,,,,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 27 (HUL) AND 18 (STR) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK
1261,9979,2025-05-25T14:45:40+00:00,,78.0,Other,,,,FIA STEWARDS: PENALTY SERVED - DRIVE THROUGH PENALTY FOR CAR 63 (RUS) - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1261,9979,2025-05-25T14:45:53+00:00,,78.0,Other,,,,CAR 87 (BEA) TIME 1:17.224 DELETED - TRACK LIMITS AT TURN 10 LAP 76 16:44:08
1262,9964,2025-05-30T11:30:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1262,9964,2025-05-30T11:35:38+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3
1262,9964,2025-05-30T11:35:40+00:00,,,Flag,CLEAR,Sector,3.0,CLEAR IN TRACK SECTOR 3
1262,9964,2025-05-30T12:22:44+00:00,,,Flag,DOUBLE YELLOW,Sector,8.0,DOUBLE YELLOW IN TRACK SECTOR 8
1262,9964,2025-05-30T12:23:16+00:00,,,Flag,YELLOW,Sector,11.0,YELLOW IN TRACK SECTOR 11
1262,9964,2025-05-30T12:23:17+00:00,,,Other,,,,DRS DISABLED IN ZONE 1
1262,9964,2025-05-30T12:23:19+00:00,,,Flag,CLEAR,Sector,11.0,CLEAR IN TRACK SECTOR 11
1262,9964,2025-05-30T12:23:19+00:00,,,Other,,,,DRS ENABLED IN ZONE 1
1262,9964,2025-05-30T12:30:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1262,9964,2025-05-30T12:30:11+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI)
1262,9964,2025-05-30T12:36:00+00:00,,,Flag,YELLOW,Sector,3.0,YELLOW IN TRACK SECTOR 3
1262,9964,2025-05-30T12:36:26+00:00,,,Flag,YELLOW,Sector,5.0,YELLOW IN TRACK SECTOR 5
1262,9964,2025-05-30T12:36:30+00:00,,,Flag,YELLOW,Sector,6.0,YELLOW IN TRACK SECTOR 6
1262,9964,2025-05-30T12:36:31+00:00,,,Flag,YELLOW,Sector,12.0,YELLOW IN TRACK SECTOR 12
1262,9964,2025-05-30T12:36:32+00:00,,,Other,,,,DRS DISABLED IN ZONE 1
1262,9964,2025-05-30T12:36:37+00:00,,,Flag,YELLOW,Sector,14.0,YELLOW IN TRACK SECTOR 14
1262,9964,2025-05-30T12:36:39+00:00,,,Flag,YELLOW,Sector,7.0,YELLOW IN TRACK SECTOR 7
1262,9965,2025-05-30T14:45:48+00:00,,,Other,,,,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0%
1262,9965,2025-05-30T15:00:00+00:00,,,Flag,GREEN,Track,,GREEN LIGHT - PIT EXIT OPEN
1262,9965,2025-05-30T15:10:01+00:00,,,Flag,YELLOW,Sector,4.0,YELLOW IN TRACK SECTOR 4
1262,9965,2025-05-30T15:10:04+00:00,,,Flag,CLEAR,Sector,4.0,CLEAR IN TRACK SECTOR 4
1262,9965,2025-05-30T15:10:06+00:00,,,Flag,YELLOW,Sector,5.0,YELLOW IN TRACK SECTOR 5
1262,9965,2025-05-30T15:10:19+00:00,,,Flag,CLEAR,Sector,5.0,CLEAR IN TRACK SECTOR 5
1262,9965,2025-05-30T15:18:55+00:00,,,Other,,,,TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 6 (HAD) NOTED - IMPEDING
1262,9965,2025-05-30T15:21:33+00:00,,,Other,,,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 6 (HAD) REVIEWED NO FURTHER INVESTIGATION - IMPEDING
1262,9965,2025-05-30T16:00:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1262,9965,2025-05-30T16:00:08+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 30 (LAW)
1262,9965,2025-05-30T16:05:08+00:00,,,Flag,YELLOW,Sector,6.0,YELLOW IN TRACK SECTOR 6
1262,9965,2025-05-30T16:06:29+00:00,,,Flag,YELLOW,Sector,5.0,YELLOW IN TRACK SECTOR 5
1262,9965,2025-05-30T16:07:13+00:00,,,Flag,YELLOW,Sector,10.0,YELLOW IN TRACK SECTOR 10
1262,9965,2025-05-30T16:07:20+00:00,,,Flag,YELLOW,Sector,1.0,YELLOW IN TRACK SECTOR 1
1262,9965,2025-05-30T16:07:30+00:00,,,Flag,YELLOW,Sector,13.0,YELLOW IN TRACK SECTOR 13
1262,9966,2025-05-31T11:15:52+00:00,,,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3
1262,9966,2025-05-31T11:15:53+00:00,,,Flag,CLEAR,Sector,3.0,CLEAR IN TRACK SECTOR 3
1262,9966,2025-05-31T11:30:00+00:00,,,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1262,9966,2025-05-31T11:30:18+00:00,,,Other,,,,FIRST CAR TO TAKE THE FLAG - CAR 6 (HAD)
1262,9966,2025-05-31T11:35:44+00:00,,,Flag,YELLOW,Sector,3.0,YELLOW IN TRACK SECTOR 3
1262,9966,2025-05-31T11:35:48+00:00,,,Flag,YELLOW,Sector,5.0,YELLOW IN TRACK SECTOR 5
1262,9966,2025-05-31T11:35:55+00:00,,,Flag,YELLOW,Sector,4.0,YELLOW IN TRACK SECTOR 4
1262,9966,2025-05-31T11:36:12+00:00,,,Flag,DOUBLE YELLOW,Sector,9.0,DOUBLE YELLOW IN TRACK SECTOR 9
